company_id,root_domain,page_breadcrumbs,h1,meta_title,url,name,product_description,unspsc_class_name,unspsc_class,unspsc_family_name,unspsc_family,unspsc_segment_name,unspsc_segment
91ca417b-93e4-11eb-b89f-536884b3e7dd,vwr.com,Home | Print… | Text Search,You Searched For: evaporator chillers,evaporator chillers | VWR,https://us.vwr.com/store/product?keyword=evaporator%20chillers,Evaporator Chillers,"Move to digital packing lists and show your commitment to sustainability!
 You can now opt-in for digital packing lists - Avantor is transitioning from paper and plastic packing lists to digital QR codes",Cooling equipment and parts and accessories,40101700,Heating and ventilation and air circulation,40100000,Distribution and Conditioning Systems and Equipment and Components,40000000
91ca417b-93e4-11eb-b89f-536884b3e7dd,vwr.com,Home | Print… | Text Search,You Searched For: examination glove,examination glove | VWR,https://us.vwr.com/store/search?&terms=examination+glove,Examination Glove,"Move to digital packing lists and show your commitment to sustainability!
 You can now opt-in for digital packing lists - Avantor is transitioning from paper and plastic packing lists to digital QR codes",Medical gloves and accessories,42132200,Medical apparel and textiles,42130000,Medical Equipment and Accessories and Supplies,42000000
91ca417b-93e4-11eb-b89f-536884b3e7dd,vwr.com,Home | Print… | Text Search,You Searched For: Findenser Air Condenser,Findenser Air Condenser | VWR,https://us.vwr.com/store/search?label=Findenser+Air+Condenser&supplierName=Heidolph&terms=findenser,Findenser Air Condenser,"10066-632EA,10066-838EA,10066-842EA,10066-844EA,89422-890EA,10066-840EA
 This product is no longer available. Alternatives may be available by searching with the VWR Catalog Number listed above. If you need further assistance, please call VWR Customer Service at 1-800-932-5000.
 Inquire for Price
 Stock for this item is limited, but may be available in a warehouse close to you. Please make sure that you are logged in to the site so that available stock can be displayed. If the is still displayed and you need assistance, please call us at 1-800-932-5000.
 Stock for this item is limited, but may be available in a warehouse close to you. Please make sure that you are logged in to the site so that available stock can be displayed. If the is still displayed and you need assistance, please call us at 1-800-932-5000.
 To process your orders without delay, please provide the required business documentation to purchase this product.
 To order chemicals, medical devices, or other restricted products please provide ID that includes your business name & shipping address via email CMD_NA@vwr.com or fax 484.881.5997 referencing your VWR account number. Acceptable forms of ID are:
 State issued document with your organization's Federal Tax ID Number
 State issued document with your organization's Resale Tax ID Number
 City or County issued Business License
 State Department of Health Services License
 Any other ID issued by the State that includes the business name & address
 * ATTN: California Customers may require additional documentation as part of the CA Health & Safety Code. Products that fall under this regulation will be placed on a mandatory 21-day hold after documentation is received. VWR will not lift restrictions for residential shipping addresses.
 -Additional Documentation May be needed to purchase this item. A VWR representative will contact you if needed.
 This product has been blocked by your organization. Please contact your purchasing department for more information.
 The original product is no longer available. The replacement shown is available.
 This product is no longer available. Alternatives may be available by searching with the VWR Catalog Number listed above. If you need further assistance, please call VWR Customer Service at 1-800-932-5000.
 1 - 1 of 1",Cooling equipment and parts and accessories,40101700,Heating and ventilation and air circulation,40100000,Distribution and Conditioning Systems and Equipment and Components,40000000
91ca417b-93e4-11eb-b89f-536884b3e7dd,vwr.com,Home | Print… | Text Search,You Searched For: Finnpipette F1,Finnpipette F1 | VWR,https://us.vwr.com/store/search?terms=finnpipette+f1&label=Finnpipette+F1,Finnpipette F1,"Move to digital packing lists and show your commitment to sustainability!
 You can now opt-in for digital packing lists - Avantor is transitioning from paper and plastic packing lists to digital QR codes",Pipette tips,41121600,Laboratory supplies and fixtures,41120000,Laboratory and Measuring and Observing and Testing Equipment,41000000
91ca417b-93e4-11eb-b89f-536884b3e7dd,vwr.com,Home | Print… | Text Search,You Searched For: Finnpipette F2,Finnpipette F2 | VWR,https://us.vwr.com/store/search?terms=finnpipette+f2&label=Finnpipette+F2,Finnpipette F2,"Move to digital packing lists and show your commitment to sustainability!
 You can now opt-in for digital packing lists - Avantor is transitioning from paper and plastic packing lists to digital QR codes",Pipette tips,41121600,Laboratory supplies and fixtures,41120000,Laboratory and Measuring and Observing and Testing Equipment,41000000
91ca417b-93e4-11eb-b89f-536884b3e7dd,vwr.com,Home | Print… | Text Search,You Searched For: glove chemical,glove chemical | VWR,https://us.vwr.com/store/search?&terms=glove+chemical,Glove Chemical,"Move to digital packing lists and show your commitment to sustainability!
 You can now opt-in for digital packing lists - Avantor is transitioning from paper and plastic packing lists to digital QR codes",Medical gloves and accessories,42132200,Medical apparel and textiles,42130000,Medical Equipment and Accessories and Supplies,42000000
91ca417b-93e4-11eb-b89f-536884b3e7dd,vwr.com,Home | Print… | Text Search,You Searched For: Hotplate Magnetic Stirrers,Hotplate Magnetic Stirrers | VWR,https://us.vwr.com/store/search?label=Hotplate+Magnetic+Stirrers&supplierName=Heidolph&terms=hotplate,Hotplate Magnetic Stirrers,"76291-938EA,76291-940EA,76291-936EA,76291-930EA
 Heidolph MR Hei-Tec Magnetic Hotplate Stirrers
 Catalog Number: (89029-830)
 Limited time offers
 Supplier: Heidolph NA, LLC
 Description: Hotplate stirrers feature excellent heat conduction and distribution as well as resistance against scratches and chemicals.",Laboratory heating and drying equipment,41102400,Laboratory and scientific equipment,41100000,Laboratory and Measuring and Observing and Testing Equipment,41000000
91ca417b-93e4-11eb-b89f-536884b3e7dd,vwr.com,Home | Print… | Text Search,You Searched For: Incubator Packages,Incubator Packages | VWR,https://us.vwr.com/store/search?label=Incubator+Packages&supplierName=Heidolph&terms=incubator+package,Incubator Packages,"Sale
 Valid until
 This product is no longer available. Alternatives may be available by searching with the VWR Catalog Number listed above. If you need further assistance, please call VWR Customer Service at 1-800-932-5000.
 Inquire for Price
 Stock for this item is limited, but may be available in a warehouse close to you. Please make sure that you are logged in to the site so that available stock can be displayed. If the is still displayed and you need assistance, please call us at 1-800-932-5000.
 Stock for this item is limited, but may be available in a warehouse close to you. Please make sure that you are logged in to the site so that available stock can be displayed. If the is still displayed and you need assistance, please call us at 1-800-932-5000.
 To process your orders without delay, please provide the required business documentation to purchase this product.
 To order chemicals, medical devices, or other restricted products please provide ID that includes your business name & shipping address via email CMD_NA@vwr.com or fax 484.881.5997 referencing your VWR account number. Acceptable forms of ID are:
 State issued document with your organization's Federal Tax ID Number
 State issued document with your organization's Resale Tax ID Number
 City or County issued Business License
 State Department of Health Services License
 Any other ID issued by the State that includes the business name & address
 * ATTN: California Customers may require additional documentation as part of the CA Health & Safety Code. Products that fall under this regulation will be placed on a mandatory 21-day hold after documentation is received. VWR will not lift restrictions for residential shipping addresses.
 -Additional Documentation May be needed to purchase this item. A VWR representative will contact you if needed.
 This product has been blocked by your organization. Please contact your purchasing department for more information.
 The original product is no longer available. The replacement shown is available.
 This product is no longer available. Alternatives may be available by searching with the VWR Catalog Number listed above. If you need further assistance, please call VWR Customer Service at 1-800-932-5000.
 1 - 2 of 2",Laboratory incubating equipment,41104400,Laboratory and scientific equipment,41100000,Laboratory and Measuring and Observing and Testing Equipment,41000000
91ca417b-93e4-11eb-b89f-536884b3e7dd,vwr.com,Home | Print… | Text Search,You Searched For: Industrial Rotary Evaporators,Industrial Rotary Evaporators | VWR,https://us.vwr.com/store/search?label=Industrial+Rotary+Evaporators&supplierName=Heidolph&terms=rotary+evaporators+industrial,Industrial Rotary Evaporators,"Move to digital packing lists and show your commitment to sustainability!
 You can now opt-in for digital packing lists - Avantor is transitioning from paper and plastic packing lists to digital QR codes",Laboratory decanting and distilling and evaporating and extracting equipment and supplies,41104800,Laboratory and scientific equipment,41100000,Laboratory and Measuring and Observing and Testing Equipment,41000000
91ca417b-93e4-11eb-b89f-536884b3e7dd,vwr.com,Home | Print… | Text Search,You Searched For: Industrial Sterilizers,Industrial Sterilizers | VWR,https://us.vwr.com/store/search?label=Industrial+Sterilizers&supplierName=Heidolph&terms=industrial+sterilizer,Industrial Sterilizers,"Move to digital packing lists and show your commitment to sustainability!
 You can now opt-in for digital packing lists - Avantor is transitioning from paper and plastic packing lists to digital QR codes",Autoclave and sterilizer equipment and accessories,42281500,Medical sterilization products,42280000,Medical Equipment and Accessories and Supplies,42000000
91ca417b-93e4-11eb-b89f-536884b3e7dd,vwr.com,Home | Print… | Text Search,You Searched For: Inert Lab 2 Glove Box,Inert Lab 2 Glove Box | VWR,https://us.vwr.com/store/search?label=Inert+Lab+2+Glove+Box&supplierName=Heidolph&terms=inert+lab+2,Inert Lab 2 Glove Box,"Sale
 Valid until
 This product is no longer available. Alternatives may be available by searching with the VWR Catalog Number listed above. If you need further assistance, please call VWR Customer Service at 1-800-932-5000.
 Inquire for Price
 Stock for this item is limited, but may be available in a warehouse close to you. Please make sure that you are logged in to the site so that available stock can be displayed. If the is still displayed and you need assistance, please call us at 1-800-932-5000.
 Stock for this item is limited, but may be available in a warehouse close to you. Please make sure that you are logged in to the site so that available stock can be displayed. If the is still displayed and you need assistance, please call us at 1-800-932-5000.
 To process your orders without delay, please provide the required business documentation to purchase this product.
 To order chemicals, medical devices, or other restricted products please provide ID that includes your business name & shipping address via email CMD_NA@vwr.com or fax 484.881.5997 referencing your VWR account number. Acceptable forms of ID are:
 State issued document with your organization's Federal Tax ID Number
 State issued document with your organization's Resale Tax ID Number
 City or County issued Business License
 State Department of Health Services License
 Any other ID issued by the State that includes the business name & address
 * ATTN: California Customers may require additional documentation as part of the CA Health & Safety Code. Products that fall under this regulation will be placed on a mandatory 21-day hold after documentation is received. VWR will not lift restrictions for residential shipping addresses.
 -Additional Documentation May be needed to purchase this item. A VWR representative will contact you if needed.
 This product has been blocked by your organization. Please contact your purchasing department for more information.
 The original product is no longer available. The replacement shown is available.
 This product is no longer available. Alternatives may be available by searching with the VWR Catalog Number listed above. If you need further assistance, please call VWR Customer Service at 1-800-932-5000.
 1 - 1 of 1",Medical gloves and accessories,42132200,Medical apparel and textiles,42130000,Medical Equipment and Accessories and Supplies,42000000
91ca417b-93e4-11eb-b89f-536884b3e7dd,vwr.com,Home | Print… | Text Search,You Searched For: Inert Lab 4 Glove Box,Inert Lab 4 Glove Box | VWR,https://us.vwr.com/store/search?label=Inert+Lab+4+Glove+Box&supplierName=Heidolph&terms=inert+lab+4,Inert Lab 4 Glove Box,"Sale
 Valid until
 This product is no longer available. Alternatives may be available by searching with the VWR Catalog Number listed above. If you need further assistance, please call VWR Customer Service at 1-800-932-5000.
 Inquire for Price
 Stock for this item is limited, but may be available in a warehouse close to you. Please make sure that you are logged in to the site so that available stock can be displayed. If the is still displayed and you need assistance, please call us at 1-800-932-5000.
 Stock for this item is limited, but may be available in a warehouse close to you. Please make sure that you are logged in to the site so that available stock can be displayed. If the is still displayed and you need assistance, please call us at 1-800-932-5000.
 To process your orders without delay, please provide the required business documentation to purchase this product.
 To order chemicals, medical devices, or other restricted products please provide ID that includes your business name & shipping address via email CMD_NA@vwr.com or fax 484.881.5997 referencing your VWR account number. Acceptable forms of ID are:
 State issued document with your organization's Federal Tax ID Number
 State issued document with your organization's Resale Tax ID Number
 City or County issued Business License
 State Department of Health Services License
 Any other ID issued by the State that includes the business name & address
 * ATTN: California Customers may require additional documentation as part of the CA Health & Safety Code. Products that fall under this regulation will be placed on a mandatory 21-day hold after documentation is received. VWR will not lift restrictions for residential shipping addresses.
 -Additional Documentation May be needed to purchase this item. A VWR representative will contact you if needed.
 This product has been blocked by your organization. Please contact your purchasing department for more information.
 The original product is no longer available. The replacement shown is available.
 This product is no longer available. Alternatives may be available by searching with the VWR Catalog Number listed above. If you need further assistance, please call VWR Customer Service at 1-800-932-5000.
 1 - 1 of 1",Medical gloves and accessories,42132200,Medical apparel and textiles,42130000,Medical Equipment and Accessories and Supplies,42000000
91ca417b-93e4-11eb-b89f-536884b3e7dd,vwr.com,Home | Print… | Text Search,You Searched For: large centrifuge,large centrifuge | VWR,https://us.vwr.com/store/search?label=&terms=large%20centrifuge,Large Centrifuge,"Move to digital packing lists and show your commitment to sustainability!
 You can now opt-in for digital packing lists - Avantor is transitioning from paper and plastic packing lists to digital QR codes",Laboratory centrifuges and accessories,41103900,Laboratory and scientific equipment,41100000,Laboratory and Measuring and Observing and Testing Equipment,41000000
91ca417b-93e4-11eb-b89f-536884b3e7dd,vwr.com,Home | Print… | Text Search,You Searched For: Magnetic Stirrers,Magnetic Stirrers | VWR,https://us.vwr.com/store/search?label=Magnetic+Stirrers&supplierName=Heidolph&terms=magnetic+stirrers,Magnetic Stirrers,"Rate These Search Results
 Heidolph MR Hei-Connect Magnetic Hotplate Stirrers
 Supplier: Heidolph NA, LLC
 Description: These hotplate stirrers feature excellent heat conduction and distribution as well as resistance against scratches and chemicals.",Laboratory mixing and stirring and shaking equipment and supplies,41103800,Laboratory and scientific equipment,41100000,Laboratory and Measuring and Observing and Testing Equipment,41000000
91ca417b-93e4-11eb-b89f-536884b3e7dd,vwr.com,Home | Print… | Text Search,You Searched For: membrane pumps,membrane pumps | VWR,https://us.vwr.com/store/search?label=&terms=membrane%20pumps,Membrane Pumps,"Move to digital packing lists and show your commitment to sustainability!
 You can now opt-in for digital packing lists - Avantor is transitioning from paper and plastic packing lists to digital QR codes",Pumps,40151500,Industrial pumps and compressors,40150000,Distribution and Conditioning Systems and Equipment and Components,40000000
91ca417b-93e4-11eb-b89f-536884b3e7dd,vwr.com,Home | Print… | Text Search,You Searched For: micro centrifuge,micro centrifuge | VWR,https://us.vwr.com/store/search?label=&terms=micro%20centrifuge,Micro Centrifuge,"Move to digital packing lists and show your commitment to sustainability!
 You can now opt-in for digital packing lists - Avantor is transitioning from paper and plastic packing lists to digital QR codes",Laboratory centrifuges and accessories,41103900,Laboratory and scientific equipment,41100000,Laboratory and Measuring and Observing and Testing Equipment,41000000
91ca417b-93e4-11eb-b89f-536884b3e7dd,vwr.com,Home | Print… | Text Search,You Searched For: Microplate Readers,Microplate Readers | VWR,https://us.vwr.com/store/search?label=Microplate+Readers&supplierName=Molecular+Devices&terms=microplate+reader+molecular+devices,Microplate Reader,"To process your orders without delay, please provide the required business documentation to purchase this product.
 To order chemicals, medical devices, or other restricted products please provide ID that includes your business name & shipping address via email CMD_NA@vwr.com or fax 484.881.5997 referencing your VWR account number. Acceptable forms of ID are:
 State issued document with your organization's Federal Tax ID Number
 State issued document with your organization's Resale Tax ID Number
 City or County issued Business License
 State Department of Health Services License
 Any other ID issued by the State that includes the business name & address
 * ATTN: California Customers may require additional documentation as part of the CA Health & Safety Code. Products that fall under this regulation will be placed on a mandatory 21-day hold after documentation is received. VWR will not lift restrictions for residential shipping addresses.",Electrical measuring and testing equipment and accessories,41113600,Measuring and observing and testing instruments,41110000,Laboratory and Measuring and Observing and Testing Equipment,41000000
91ca417b-93e4-11eb-b89f-536884b3e7dd,vwr.com,Home | Print… | Text Search,You Searched For: Moisture Analyzers,Moisture Analyzers | VWR,https://us.vwr.com/store/search?label=Moisture+Analyzers&terms=moisture+analyzer,Moisture Analyzer,"Move to digital packing lists and show your commitment to sustainability!
 You can now opt-in for digital packing lists - Avantor is transitioning from paper and plastic packing lists to digital QR codes",Liquid and solid and elemental analyzers,41113300,Measuring and observing and testing instruments,41110000,Laboratory and Measuring and Observing and Testing Equipment,41000000
91ca417b-93e4-11eb-b89f-536884b3e7dd,vwr.com,Home | Print… | Text Search,You Searched For: NGS quantification kits,NGS quantification kits | VWR,https://us.vwr.com/store/search?label=NGS%20quantification%20kits&navSearch=USLP102219LP00026,Quantification Kits,"Move to digital packing lists and show your commitment to sustainability!
 You can now opt-in for digital packing lists - Avantor is transitioning from paper and plastic packing lists to digital QR codes",Electrochemical measuring instruments and accessories,41115600,Measuring and observing and testing instruments,41110000,Laboratory and Measuring and Observing and Testing Equipment,41000000
91ca417b-93e4-11eb-b89f-536884b3e7dd,vwr.com,Home | Print… | Text Search,"You Searched For: nucleic acid ""purification""","nucleic acid ""purification"" | VWR",https://us.vwr.com/store/product?keyword=nucleic%20acid%20%22purification%22,"Nucleic Acid ""purification""","Move to digital packing lists and show your commitment to sustainability!
 You can now opt-in for digital packing lists - Avantor is transitioning from paper and plastic packing lists to digital QR codes",Nucleic acid DNA and RNA extraction and purification and quantitation kits and components,41105500,Laboratory and scientific equipment,41100000,Laboratory and Measuring and Observing and Testing Equipment,41000000
91ca417b-93e4-11eb-b89f-536884b3e7dd,vwr.com,Home | Print… | Text Search,"You Searched For: office environment, heaters/humidifiers","office environment, heaters/humidifiers | VWR","https://us.vwr.com/store/search?&terms=office%20environment,%20heaters/humidifiers","Office Environment, Heaters/Humidifiers","Move to digital packing lists and show your commitment to sustainability!
 You can now opt-in for digital packing lists - Avantor is transitioning from paper and plastic packing lists to digital QR codes",Humidity control,40101900,Heating and ventilation and air circulation,40100000,Distribution and Conditioning Systems and Equipment and Components,40000000
91ca417b-93e4-11eb-b89f-536884b3e7dd,vwr.com,Home | Print… | Text Search,You Searched For: Pipets/Tips,Pipets/Tips | VWR,https://us.vwr.com/store/search?label=Pipets/Tips&terms=pipet,Pipets/Tips,"Move to digital packing lists and show your commitment to sustainability!
 You can now opt-in for digital packing lists - Avantor is transitioning from paper and plastic packing lists to digital QR codes",Pipette tips,41121600,Laboratory supplies and fixtures,41120000,Laboratory and Measuring and Observing and Testing Equipment,41000000
91ca417b-93e4-11eb-b89f-536884b3e7dd,vwr.com,Home | Print… | Text Search,You Searched For: Propellers Impellers,Propellers Impellers | VWR,https://us.vwr.com/store/search?label=Propellers+Impellers&supplierName=Heidolph&terms=propellers,Propellers Impellers,"43300-242EA,43300-246EA,43300-244EA
 This product is no longer available. Alternatives may be available by searching with the VWR Catalog Number listed above. If you need further assistance, please call VWR Customer Service at 1-800-932-5000.
 Inquire for Price
 Stock for this item is limited, but may be available in a warehouse close to you. Please make sure that you are logged in to the site so that available stock can be displayed. If the is still displayed and you need assistance, please call us at 1-800-932-5000.
 Stock for this item is limited, but may be available in a warehouse close to you. Please make sure that you are logged in to the site so that available stock can be displayed. If the is still displayed and you need assistance, please call us at 1-800-932-5000.
 To process your orders without delay, please provide the required business documentation to purchase this product.
 To order chemicals, medical devices, or other restricted products please provide ID that includes your business name & shipping address via email CMD_NA@vwr.com or fax 484.881.5997 referencing your VWR account number. Acceptable forms of ID are:
 State issued document with your organization's Federal Tax ID Number
 State issued document with your organization's Resale Tax ID Number
 City or County issued Business License
 State Department of Health Services License
 Any other ID issued by the State that includes the business name & address
 * ATTN: California Customers may require additional documentation as part of the CA Health & Safety Code. Products that fall under this regulation will be placed on a mandatory 21-day hold after documentation is received. VWR will not lift restrictions for residential shipping addresses.
 -Additional Documentation May be needed to purchase this item. A VWR representative will contact you if needed.
 This product has been blocked by your organization. Please contact your purchasing department for more information.
 The original product is no longer available. The replacement shown is available.
 This product is no longer available. Alternatives may be available by searching with the VWR Catalog Number listed above. If you need further assistance, please call VWR Customer Service at 1-800-932-5000.
 1 - 2 of 2",Pumps,40151500,Industrial pumps and compressors,40150000,Distribution and Conditioning Systems and Equipment and Components,40000000
91ca417b-93e4-11eb-b89f-536884b3e7dd,vwr.com,Home | Print… | Text Search,You Searched For: robotic tips,robotic tips | VWR,https://us.vwr.com/store/search?&terms=robotic%20tips,Robotic Pipet Tips For Velocity Workstations,"To process your orders without delay, please provide the required business documentation to purchase this product.
 To order chemicals, medical devices, or other restricted products please provide ID that includes your business name & shipping address via email CMD_NA@vwr.com or fax 484.881.5997 referencing your VWR account number. Acceptable forms of ID are:
 State issued document with your organization's Federal Tax ID Number
 State issued document with your organization's Resale Tax ID Number
 City or County issued Business License
 State Department of Health Services License
 Any other ID issued by the State that includes the business name & address
 * ATTN: California Customers may require additional documentation as part of the CA Health & Safety Code. Products that fall under this regulation will be placed on a mandatory 21-day hold after documentation is received. VWR will not lift restrictions for residential shipping addresses.",Pipette tips,41121600,Laboratory supplies and fixtures,41120000,Laboratory and Measuring and Observing and Testing Equipment,41000000
91ca417b-93e4-11eb-b89f-536884b3e7dd,vwr.com,Home | Print… | Text Search,You Searched For: separatory funnel,separatory funnel | VWR,https://us.vwr.com/store/product?keyword=separatory%20funnel,Separatory Funnel,"Move to digital packing lists and show your commitment to sustainability!
 You can now opt-in for digital packing lists - Avantor is transitioning from paper and plastic packing lists to digital QR codes",Hardware and fittings,40141700,Fluid and gas distribution,40140000,Distribution and Conditioning Systems and Equipment and Components,40000000
91ca417b-93e4-11eb-b89f-536884b3e7dd,vwr.com,Home | Print… | Text Search,You Searched For: Syringe filter HPLC,Syringe filter HPLC | VWR,https://us.vwr.com/store/search?label=&terms=Syringe%20filter%20HPLC,Filter Holders,"Rate These Search Results
 EZFlow Syringe Filter, Sample Prep, Hydrophilic PVDF, Foxx Life Sciences
 Supplier: Foxx Life Sciences
 Description: Hydrophilic PVDF sample prep syringe filters are resistant to many solvents and are low protein binding, making them great for HPLC sample prep.",Filters,40161500,Industrial filtering and purification,40160000,Distribution and Conditioning Systems and Equipment and Components,40000000
91ca417b-93e4-11eb-b89f-536884b3e7dd,vwr.com,Home | Print… | Text Search,You Searched For: Tornado Multi Experiment Workstation,Tornado Multi Experiment Workstation | VWR,https://us.vwr.com/store/search?label=Tornado+Multi+Experiment+Workstation&supplierName=Heidolph&terms=tornado,Tornado Multi Experiment Workstation,"Sale
 Valid until
 This product is no longer available. Alternatives may be available by searching with the VWR Catalog Number listed above. If you need further assistance, please call VWR Customer Service at 1-800-932-5000.
 Inquire for Price
 Stock for this item is limited, but may be available in a warehouse close to you. Please make sure that you are logged in to the site so that available stock can be displayed. If the is still displayed and you need assistance, please call us at 1-800-932-5000.
 Stock for this item is limited, but may be available in a warehouse close to you. Please make sure that you are logged in to the site so that available stock can be displayed. If the is still displayed and you need assistance, please call us at 1-800-932-5000.
 To process your orders without delay, please provide the required business documentation to purchase this product.
 To order chemicals, medical devices, or other restricted products please provide ID that includes your business name & shipping address via email CMD_NA@vwr.com or fax 484.881.5997 referencing your VWR account number. Acceptable forms of ID are:
 State issued document with your organization's Federal Tax ID Number
 State issued document with your organization's Resale Tax ID Number
 City or County issued Business License
 State Department of Health Services License
 Any other ID issued by the State that includes the business name & address
 * ATTN: California Customers may require additional documentation as part of the CA Health & Safety Code. Products that fall under this regulation will be placed on a mandatory 21-day hold after documentation is received. VWR will not lift restrictions for residential shipping addresses.
 -Additional Documentation May be needed to purchase this item. A VWR representative will contact you if needed.
 This product has been blocked by your organization. Please contact your purchasing department for more information.
 The original product is no longer available. The replacement shown is available.
 This product is no longer available. Alternatives may be available by searching with the VWR Catalog Number listed above. If you need further assistance, please call VWR Customer Service at 1-800-932-5000.
 1 - 2 of 2",Laboratory implements,41122400,Laboratory supplies and fixtures,41120000,Laboratory and Measuring and Observing and Testing Equipment,41000000
91ca417b-93e4-11eb-b89f-536884b3e7dd,vwr.com,Home | Print… | Text Search,You Searched For: Vertical Sterilizers,Vertical Sterilizers | VWR,https://us.vwr.com/store/search?label=Vertical+Sterilizers&supplierName=Heidolph&terms=vertical+sterilizer,Vertical Sterilizers,"Move to digital packing lists and show your commitment to sustainability!
 You can now opt-in for digital packing lists - Avantor is transitioning from paper and plastic packing lists to digital QR codes",Autoclave and sterilizer equipment and accessories,42281500,Medical sterilization products,42280000,Medical Equipment and Accessories and Supplies,42000000
91ca417b-93e4-11eb-b89f-536884b3e7dd,vwr.com,Home | Print… | Text Search,You Searched For: viral rna,viral rna | VWR,https://us.vwr.com/store/product?keyword=viral%20rna,Viral Rna,"Move to digital packing lists and show your commitment to sustainability!
 You can now opt-in for digital packing lists - Avantor is transitioning from paper and plastic packing lists to digital QR codes",Polymerase chain reaction PCR and reverse transcriptase polymerase chain reaction RT PCR products,41106300,Laboratory and scientific equipment,41100000,Laboratory and Measuring and Observing and Testing Equipment,41000000
91ca417b-93e4-11eb-b89f-536884b3e7dd,vwr.com,Home | Print… | Torque Meters,You Searched For: Torque Meters,Torque Meters | VWR,https://us.vwr.com/store/category/torque-meters/10555925,Torque Meter,"97024-794EA,97024-792EA,97024-788EA,97024-790EA
 This product is no longer available. Alternatives may be available by searching with the VWR Catalog Number listed above. If you need further assistance, please call VWR Customer Service at 1-800-932-5000.
 Inquire for Price
 Stock for this item is limited, but may be available in a warehouse close to you. Please make sure that you are logged in to the site so that available stock can be displayed. If the is still displayed and you need assistance, please call us at 1-800-932-5000.
 Stock for this item is limited, but may be available in a warehouse close to you. Please make sure that you are logged in to the site so that available stock can be displayed. If the is still displayed and you need assistance, please call us at 1-800-932-5000.
 To process your orders without delay, please provide the required business documentation to purchase this product.
 To order chemicals, medical devices, or other restricted products please provide ID that includes your business name & shipping address via email CMD_NA@vwr.com or fax 484.881.5997 referencing your VWR account number. Acceptable forms of ID are:
 State issued document with your organization's Federal Tax ID Number
 State issued document with your organization's Resale Tax ID Number
 City or County issued Business License
 State Department of Health Services License
 Any other ID issued by the State that includes the business name & address
 * ATTN: California Customers may require additional documentation as part of the CA Health & Safety Code. Products that fall under this regulation will be placed on a mandatory 21-day hold after documentation is received. VWR will not lift restrictions for residential shipping addresses.
 -Additional Documentation May be needed to purchase this item. A VWR representative will contact you if needed.
 This product has been blocked by your organization. Please contact your purchasing department for more information.
 The original product is no longer available. The replacement shown is available.
 This product is no longer available. Alternatives may be available by searching with the VWR Catalog Number listed above. If you need further assistance, please call VWR Customer Service at 1-800-932-5000.
 1 - 2 of 2",Mechanical instruments,41114500,Measuring and observing and testing instruments,41110000,Laboratory and Measuring and Observing and Testing Equipment,41000000
91ca417b-93e4-11eb-b89f-536884b3e7dd,vwr.com,Home | Print… | Transilluminators,You Searched For: Transilluminators,Transilluminators | VWR,https://us.vwr.com/store/category/transilluminators/598950,Transilluminators,"Transilluminators provide brilliant back illumination of transparent materials for analyzing. These devices provide a highly sensitive method for detecting double-stranded nucleic acids that have been labeled with fluorescent dyes such as ethidium bromide or acridine orange. With low energy consumption and an even distribution of light, transilluminators are ideal for viewing or photographing DNA or PAGE electrophoresis gels. Compact designs in many models allow for easy placement in workspaces of any size.",Laboratory electrophoresis and blotting system and supplies,41105300,Laboratory and scientific equipment,41100000,Laboratory and Measuring and Observing and Testing Equipment,41000000
91ca417b-93e4-11eb-b89f-536884b3e7dd,vwr.com,Home | Print… | Ultrasonic Cleaners,You Searched For: Ultrasonic Cleaners,Ultrasonic Cleaners | VWR,https://us.vwr.com/store/category/ultrasonic-cleaners/599057,Ultrasonic Baths,"Ultrasonic baths create ultrasonic waves in the tanked water to aggressively clean glassware and instruments from grime. Ultrasonic cleaning using high frequency sound waves is highly effective and efficient. The steel chamber is resistant to cavitation bubbles and strong solvents when enhanced cleaning is required. Capable of adjusting the power exerted, the compact ultrasonic baths protect fragile equipment common in analytical or medical laboratories. Full cleansing cycles take only minutes to complete and will automatically shut off when timed setting is reached.",Laboratory baths,41103700,Laboratory and scientific equipment,41100000,Laboratory and Measuring and Observing and Testing Equipment,41000000
