veridion_id,esg_content_type,esg_content_headline,esg_content_relevant_text,esg_content_source_url,esg_content_pillar,esg_content_risk_criteria,esg_content_sentiment_value,esg_content_sentiment_confidence,esg_content_publish_date
0300f3c6-93e5-11eb-a746-fdabd18be9c6,News,"LOI Issued: 1,200MW Power/Green Hydrogen Project","15 September 2022    LOI Issued for 1,200MW Power/Green Hydrogen Project  Oracle Power PLC (AIM:ORCP), the international natural resources project developer, is pleased to announce that further to the announcement of 1 September 2022, the Company's joint venture company, Oracle Energy Limited (""Oracle Energy"" or the ""Joint Venture""), has been issued a Letter of Intent (""LOI"") from the Directorate of Alternative Energy of the Government of Sindh (the ""Directorate of Alternative Energy""), relating to the establishment of a 1,200MW hybrid solar/wind, green hydrogen/power project (the ""Project"") in Pakistan.  · In accordance with the LOI, Oracle Energy is required to complete certain milestones in the next 18 months which include, inter alia , feasibility and environmental studies, securing water use agreements, completing grid studies for interconnection, obtaining a tariff from the National Electric Power Regulatory Authority (""NEPRA"") if required, providing a further bank guarantee of US$3 million and receiving a Letter of Support from the Directorate of Alternative Energy. The issuance of the LOI follows the Directorate of Alternative Energy's confirmation of receipt of a $600,000 bank guarantee (the ""Bank Guarantee"") from Habib Metropolitan Bank, Karachi ("" Habib Metropolitan"") valid for 12 months, on behalf of Oracle Energy. With the support of the Directorate of Alternative Energy, and of course our joint venture partner, His Highness Shaikh Ahmed Dalmook Al Maktoum, we are in a solid position to make material progress with our plans to establish a hybrid solar/wind, green hydrogen/power project of up to 1,200MW in a rapid timeframe.",http://www.investegate.co.uk/article.aspx?id=202209150700135192Z,Environmental,Carbon Footprint,1.0,0.98,2022-09-15T10:06:25Z
0300f3c6-93e5-11eb-a746-fdabd18be9c6,News,The Oracle of Omaha Finds Almost Heaven,"Governor Jim Justice has announced yet another major green energy economic development project in West Virginia. BHE Renewables, a Berkshire Hathaway Energy business, is buying the old Ravenswood Aluminum plant site in Jackson County, where it will build a large solar farm to generate renewable electricity for industrial customers.  The BHE Renewables and PCC announcement is the latest in a series of green economic development news in the state. And now West Virginia is opening a new and exciting energy frontier that will contribute to the much-needed diversification of the state’s economy.  In short, going greener is now good for business, and good for West Virginia.",https://wvmetronews.com/2022/09/14/the-oracle-of-omaha-finds-almost-heaven/,Environmental,Carbon Footprint,1.0,0.71,2022-09-14T04:18:58Z
0300f3c6-93e5-11eb-a746-fdabd18be9c6,News,Leading tech professionals to virtually discuss cloud solutions and sustainable data centres in Qatar,"QATAR, UAE, Sept 3, 2022 - (ACN Newswire) - World Cloud Show – Qatar will feature renowned thought leaders and early adopters of tech as speakers, including but not limited to: John Mankarios - Vice President, QInvest LLC, Qatar, Manish Khanijo - Manager - Technology & Security, Qatar Free Zone Authority, Qatar E. Belal Hafnawi - Commissioner - Board Member, Telecommunications Regulatory Commission (TRC-Jordan), Jordan Abdullah Faisal Biary - Chief Information Security Officer, United Cooperative Assurance, Saudi Arabia Anthony Samir - Head of Cybersecurity Unit, Ministry of Health and Population – Egypt, Egypt Gigi Mathew Thomas - Group Head - IT & Digital Transformation, Ittihad International Investment LLC, United Arab Emirates Yaniv Naor - Director of Data Governance & Management, Knauf, Germany Imran Chowdhury - Global Head of Data Protection and Governance, Al Jazeera Media Network, Qatar Karthik Ananda Rao - Regional Technical Head, ManageEngine, MEA, UAE Dany Gemayel - Senior Director – Business Applications, Oracle, Upper Gulf Aws Hattab - Sr.Director of Contact Center, Bank Al Etihad, Jordan Thuraya Al-harthi - Senior Specialist - Innovation & Emerging Technology Development, MTCIT, Oman Mohamed Ghazala - Head of Data Architecture & Analytics, Leading Bank in Egypt, Egypt Mai Alowaish - Chief Data & Innovation Officer, Gulf Bank of Kuwait, Kuwait Ahmad Musa - Head of Planning and a DBA candidate, University of Strathclyde, UAE Ahmed Zewail – Group IT Director, Wadi Group, Egypt; to name a few. "" Cloud computing is vital to support businesses towards a digital transformation sustainable ecosystem "", was quoted by Thuraya Al-harthi, Senior Specialist - Innovation & Emerging Technology Development, Ministry of Transport, Communication and Information Technology, Muscat Governorate, Oman. The potential of the cloud and sustainable data centres is still far from being realised, as aconsequence, Trescon's World Cloud Show is looking to help Qatar in its mission to enhance digital transformation. The World Cloud Show in Qatar is a fantastic effort toward getting the local market ready to embrace cloud computing and learn about its benefits, "" stated Hamid Ali Raja, Senior Audit Manager, GWC Logistics, Qatar.",http://business.starkvilledailynews.com/starkvilledailynews/article/acnnewswire-2022-9-3-leading-tech-professionals-to-virtually-discuss-cloud-solutions-and-sustainable-data-centres-in-qatar,Environmental,Carbon Footprint,1.0,0.77,2022-09-03T12:10:36Z
0300f3c6-93e5-11eb-a746-fdabd18be9c6,News,10 Oracle Cerner headlines from August,"From its new parent company cutting jobs to problems with its U.S. Department of Veterans Affairs EHR rollout to a large racial discrimination settlement, here are 10 updates on Oracle Cerner reported by Becker's in August:1. The VA's Oracle Cerner EHR system suffered a three-hour outage on Aug. 4, resulting in downtime and delays to patient databases, FedScoop reported. The VA has had 498 disruptions to its EHR since Oracle Cerner began installing the new system in the fall of 2020, FedScoop reported Aug. 19. The VA named David Massaro, MD, functional champion for its Oracle Cerner EHR modernization program, FedScoop reported Aug. 2.10. Oracle Cerner was still hiring for 786 positions Aug. 4 even as Oracle trimmed down its U.S. workforce.",https://www.beckershospitalreview.com/ehrs/10-oracle-cerner-headlines-from-august.html,Social,Worker rights,0.0,0.5,2022-08-31T15:29:21Z
0300f3c6-93e5-11eb-a746-fdabd18be9c6,News,"Smart and Mobile Supply Chain Solutions Market Global Demand And Precise Outlook 2021-2026 | SAP SE, Oracle Corporation","News Provided By  August 29, 2022, 12:56 GMT  CMI LOGO SAN FRANCISCO, CALIFORNIA, UNITED STATES, August 29, 2022 / EINPresswire.com /  In Conclusion, the Smart and Mobile Supply Chain Solutions Market report is the reliable source for market research that can significantly speed up your company.  Research Methodology:  The market size is determined in terms of value (million USD) and volume in the Smart and Mobile Supply Chain Solutions Market report (M Sqm). Accurate value and volume estimates are provided by the regional research, enabling market participants to have a complete picture of the Smart and Mobile Supply Chain Solutions Market business as a whole.  - Market size in terms of volume and value in the past, present, and future  - Current market trends and expansion  - The competitive environment in Smart and Mobile Supply Chain Solutions Market  - Prominent companies and product policies  - A potential niche market or territory that is growing quickly.",https://www.einpresswire.com/article/588281228/smart-and-mobile-supply-chain-solutions-market-global-demand-and-precise-outlook-2021-2026-sap-se-oracle-corporation,Environmental,Carbon Footprint,1.0,0.99,2022-08-29T13:40:32Z
0300f3c6-93e5-11eb-a746-fdabd18be9c6,News,"Oracle Fired Former Audit Director After She Raised Concerns, Lawsuit Claims","Oracle America was sued Monday in California Northern District Court over alleged employment discrimination and retaliation. This suit was surfaced by Law.com Radar, a source for high-speed legal news and litigation updates personalized to your practice. The case was filed by Business, Energy and Election Law P.C. on behalf of a former audit director who claims she was terminated after raising concerns about certain colleagues’ sourcing practices. The case is 5:22-cv-04795, Richter v. Oracle America, Inc. Law.com Radar publishes daily updates on just-filed federal cases like this one.",https://www.law.com/therecorder/2022/08/22/oracle-fired-former-audit-director-after-she-raised-concerns-lawsuit-claims/?slreturn=20220722160725,Governance,Bad health effect on customer or immoral behavior,-1.0,0.55,2022-08-22T20:07:41Z
0300f3c6-93e5-11eb-a746-fdabd18be9c6,News,Bowled over … Wagamama to launch new recyclable takeaway containers as it aims to reduce its carbon footprint,"A POPULAR restaurant chain with a branch in The Oracle is looking to reduce its carbon footprint with a new range of delivery bowls.  The chain will also welcome customers' used packaging in its new Bowl Bank scheme, created in response to the varied practices of the UK waste streams.  The chain will also welcome customers' used packaging in its new Bowl Bank scheme, created in response to the varied practices of the UK waste streams.  The chain will also welcome customers' used packaging in its new Bowl Bank scheme, created in response to the varied practices of the UK waste streams.  The chain will also welcome customers' used packaging in its new Bowl Bank scheme, created in response to the varied practices of the UK waste streams.",https://wokingham.today/bowled-over-wagamama-to-launch-new-recyclable-takeaway-containers-as-it-aims-to-reduce-its-carbon-footprint/,Environmental,Carbon Footprint,1.0,0.87,2022-08-22T05:12:39Z
0300f3c6-93e5-11eb-a746-fdabd18be9c6,News,"Connected Car Ecosystem Market Professional Report 2022-2029: Continental Corporation AG, Blackberry Ltd., Daimler AG, Nokia Corporation, Samsung Electronics Co. Ltd., Harman International, Inc., Oracle Corporation","08-17-2022 04:43 PM CET | Industry, Real Estate & Construction  Press release from: ReportsnReports Connected Car Ecosystem Market researchreport covers market production, definition, and application. Business Overview  6.24 Fiat Chrysler Group  6.24.1 Fiat Chrysler Group Basic Information, Manufacturing Base, Sales Area and Competitors  6.24.2 Connected Car Ecosystem Product Profiles, Application and Specification  6.24.3 Fiat Chrysler Group Connected Car Ecosystem Market Performance (2017-2022)  6.24.4 Fiat Chrysler Group Business Overview  6.25 General Motor Company  6.25.1 General Motor Company Basic Information, Manufacturing Base, Sales Area and Competitors  6.25.2 Connected Car Ecosystem Product Profiles, Application and Specification  6.25.3 General Motor Company Connected Car Ecosystem Market Performance (2017-2022)  6.25.4 General Motor Company Business Overview  6.26 Microsoft Corporation  6.26.1 Microsoft Corporation Basic Information, Manufacturing Base, Sales Area and Competitors  6.26.2 Connected Car Ecosystem Product Profiles, Application and Specification  6.26.3 Microsoft Corporation Connected Car Ecosystem Market Performance (2017-2022)  6.26.4 Microsoft Corporation Business Overview  6.27 Avago Technologies Ltd.  6.27.1 NXP Semiconductor N.V. Connected Car Ecosystem Market Performance (2017-2022)  6.29.4 NXP Semiconductor N.V. Business Overview  6.30 Ford Motor Company  6.30.1 Ford Motor Company Basic Information, Manufacturing Base, Sales Area and Competitors  6.30.2 Connected Car Ecosystem Product Profiles, Application and Specification  6.30.3 Ford Motor Company Connected Car Ecosystem Market Performance (2017-2022)  6.30.4 Ford Motor Company Business Overview  7 Global Connected Car Ecosystem Sales and Revenue Region Wise (2017-2022)  7.1 Business Overview  6.20 AT&T Inc  6.20.1 AT&T Inc Basic Information, Manufacturing Base, Sales Area and Competitors  6.20.2 Connected Car Ecosystem Product Profiles, Application and Specification  6.20.3 AT&T Inc Connected Car Ecosystem Market Performance (2017-2022)  6.20.4 AT&T Inc Business Overview  6.21 Volkswagen Group  6.21.1 Volkswagen Group Basic Information, Manufacturing Base, Sales Area and Competitors  6.21.2 Connected Car Ecosystem Product Profiles, Application and Specification  6.21.3 Volkswagen Group Connected Car Ecosystem Market Performance (2017-2022)  6.21.4 Volkswagen Group Business Overview  6.22 Denso Corporation  6.22.1 Denso Corporation Basic Information, Manufacturing Base, Sales Area and Competitors  6.22.2 Connected Car Ecosystem Product Profiles, Application and Specification  6.22.3 Denso Corporation Connected Car Ecosystem Market Performance (2017-2022)  6.22.4 Denso Corporation Business Overview  6.23 SK Telecom Co. Ltd. 6.14.4 Alibaba Group Business Overview  6.15 BMW AG  6.15.1 BMW AG Basic Information, Manufacturing Base, Sales Area and Competitors  6.15.2 Connected Car Ecosystem Product Profiles, Application and Specification  6.15.3 BMW AG Connected Car Ecosystem Market Performance (2017-2022)  6.15.4 BMW AG Business Overview  6.16 Infosys Ltd  6.16.1 Infosys Ltd Basic Information, Manufacturing Base, Sales Area and Competitors  6.16.2 Connected Car Ecosystem Product Profiles, Application and Specification  6.16.3 Infosys Ltd Connected Car Ecosystem Market Performance (2017-2022)  6.16.4 Infosys Ltd Business Overview  6.17 Verizon Telematics Inc.  6.17.1",https://www.openpr.com/news/2707522/connected-car-ecosystem-market-professional-report-2022-2029,Environmental,Carbon Footprint,0.0,0.5,2022-08-17T15:30:19Z
0300f3c6-93e5-11eb-a746-fdabd18be9c6,News,Secrets of the Oracle Prosecution,"The Oracle headquarters in Redwood City, Calif.  The silver lining of Oracle's four-year saga is that the administrative law judge's 278-page decision eviscerating Ms. Herold's case will significantly limit Labor's ability to bring similar paint-by-numbers complaints against businesses during a Biden Administration. Ms. Herold then filed her retaliation complaint, though she offers no evidence for her claim that Mr. Scalia intervened in settlement discussions on behalf of White House officials close to Oracle executives.  Ms. Herold spearheaded the Oracle case, which Labor dropped recently after it was eviscerated in September by an administrative law judge.  Ms. Herold claims that Labor Secretary  Eugene Scalia  retaliated against her because she had resisted Labor's attempts to settle the case.",https://www.newsrust.com/2020/12/secrets-of-oracle-prosecution.html,Governance,Bad health effect on customer or immoral behavior,-1.0,0.98,2022-08-15T14:08:44Z
0300f3c6-93e5-11eb-a746-fdabd18be9c6,News,Cerner to pay $2M to settle discrimination allegations,"Healthcare IT company Cerner Corp., which was recently acquired by Oracle, agreed to pay a nearly $2 million settlement for allegedly discriminating against Black and Asian job applicants.  Between July 6, 2015, and June 30, 2019, Cerner received hundreds of applications from Black and Asian applicants but hired only white applicants with the same or fewer qualifications, according to an Aug. 9 news release from the Labor Department.  A federal compliance investigation found Cerner discriminated against Black and Asian candidates at five facilities in Kansas and Missouri.  Cerner will pay 1,870 job applicants a total of $1.86 million in back pay and interest.  Under the agreement, Cerner does not admit liability but will have to implement practices to prevent hiring discrimination moving forward, the release said.",https://www.beckershospitalreview.com/healthcare-information-technology/cerner-to-pay-2m-to-settle-discrimination-allegations.html,Governance,Diversity,-1.0,0.65,2022-08-10T18:02:44Z
0300f3c6-93e5-11eb-a746-fdabd18be9c6,News,"Like Tesla': Banks, telcos, supermarkets top of list as ad emissions measurement firm Scope3 moves on APAC, names ex-Oracle exec as Sydney-based regional chief","Australia's low use of renewable energy means it has one of the highest advertising emissions per capita globally. Former Oracle exec June Cheung, just named as Scope3's Sydney-based Asia Pacific lead to spearhead the advertising emissions measurement firm's plans for the region, has Australia's biggest advertisers like banks, telcos and supermarkets at the top of the list to reduce their carbon impact from ad spending.  Scope3, the advertising emissions measurement firm co-founded by former AppNexus CEO Brian O'Kelley, has set its sights on Australia and New Zealand, naming former Oracle Advertising regional director June Cheung as its new JAPAC lead with plans for a full launch in Australia later this year.  What you need to know:  Scope3, the adtech firm measuring emissions generated by digital advertising, will launch in Australia and has appointed June Cheung, former regional director at Oracle, as its first JAPAC lead.  Banks, telcos and the major supermarkets are first on the list of brands Cheung said she will prioritise about their carbon impact from advertising.",https://www.mi-3.com.au/09-08-2022/banks-telcos-supermarkets-top-list-ad-emission-firm-scope3-names-local-lead-enters,Environmental,Carbon Footprint,1.0,0.53,2022-08-09T22:13:54Z
0300f3c6-93e5-11eb-a746-fdabd18be9c6,News,"Aboitiz Equity Ventures, Globe Telecom And IOI Corporation B...","(MENAFN- Media OutReach Limited)  Spotlight on ASEAN's Largest Enterprises And Their Sustainability Journey in the Digital Age SINGAPORE -   Media OutReach   - 10 June 2022   - These goals were addressed by the winning entries (in alphabetical order) of the 2022 ASEAN Tech for ESG Awards:  Aboitiz Equity Ventures: Accelerating pathways towards Sustainability through Data Science and AI  Aboitiz Equity Ventures (Philippines) drives operational eco(efficiency) and financial inclusion to balance the interests of people, planet and profit by leveraging frontier technologies within their business units. A survey of enterprises in the region also found that the top 3 UNSDGs that ASEAN Enterprises believe will benefit most from technology are   GOAL #9: Industry, Innovation and Infrastructure   GOAL #11: Sustainable Cities and Communities   GOAL #7: Affordable and Clean Energy    '- Dr. David R. Hardoon, Chief Data  Innovation Officer, Aboitiz Group  Globe Telecom: Using #Tech4Good and creating a #GlobeofGood  Globe Telecom (Philippines) makes use of predictive data analysis and machine learning technology to pre-empt effects of extreme weather conditions and natural disasters for the community. As digitalisation takes centre stage as a key economic driver for ASEAN, there is increasing focus on how technology will support the sustainability agenda.",https://menafn.com/1104356441/Aboitiz-Equity-Ventures-Globe-Telecom-And-IOI-Corporation-Berhad-Announced-As-Winners-Of-The-2022-ASEAN-Tech-For-ESG-Awards,Environmental,Carbon Footprint,1.0,0.97,2022-08-09T09:03:39Z
0300f3c6-93e5-11eb-a746-fdabd18be9c6,News,Sneak peak inside new Body Shop refill store opening tomorrow,"THE Body Shop has unveiled a new concept store in The Oracle – encouraging shoppers to shop more environmentally friendly. The store is also offering customers the opportunity to recycle their beauty product packaging by notifying staff when they want to return and recycle any empty Body Shop bottles, tubs, tubes and pots. The new revamped store, located in the same unit as before, includes a new refill station – as the beauty brand is on a mission to make refilling bottles mainstream.   Customers can find out how they can get involved and take a stand with The Body Shop’s global and local collective of activists.   READ MORE: Closure order for Berkshire house after number of anti-social behaviour complaints    The store, which is opening on Thursday, August 4 after a month long renovation, has also been fitted out with sustainable fixtures made from reclaimed wood and recycled plastics to help minimize its environmental footprint.",https://www.readingchronicle.co.uk/news/20598567.body-shop-reading-opening-new-refill-concept-store/?ref=rss,Environmental,Air Pollution,1.0,0.66,2022-08-03T17:07:31Z
0300f3c6-93e5-11eb-a746-fdabd18be9c6,News,? Oracle Layoffs Impact ATX Campus + Raises For ACC Employees,"Hey, everybody! Check out the full story here at KVUE  3) Austin Community College's approved budget includes employee raises.  Here are the top stories in Austin today:  1) Violating local water restrictions could result in steep fines.  Austin Community College's approved budget includes employee raises. On Tuesday, Oracle Corporation announced nationwide layoffs, with at least a dozen local, Austin employees being impacted.",https://patch.com/texas/downtownaustin/oracle-layoffs-impact-atx-campus-raises-acc-employees,Environmental,Water Contamination,0.0,0.56,2022-08-03T00:36:56Z
0300f3c6-93e5-11eb-a746-fdabd18be9c6,News,"Advanced Distribution Management System Market 2022-2027: Schneider Electric, General Electric, Siemens AG, Hitachi, Oracle, Itron, Landis+GYR, ETAP, OSI, Minsait ACS, Elipse Software, Wipro, Survalent Technology, Tantalus, Hexagon Safety and Infrastructu","07-27-2022 01:59 PM CET | Business, Economy, Finances, Banking & Insurance Press release from: ReportsnReports It aims at estimating the market size and the growth potential of this market across different segments based on offering (solutions and services), solutions (outage management system, energy management system, geographic information system, customer information system, distributed energy resources management system, meter data management system), services (professional and managed services), deployment mode (cloud and on-premises), organization size (large enterprises, SMEs), functionality (supervisory control and data acquisition, fault location, isolation, and service restoration, voltage/var control and distribution network application) end user (energy and utilities, defense and government, manufacturing, transportation and logistics, telecom, IT and ITes, others.  Get a 25% Discount on the Global Advanced Distribution Management System Market Research Report at https://www.reportsnreports.com/contacts/discount.aspx?name=586282  ""The Large enterprise segment to record the highest market share during the forecast period""  In the advanced distribution management system market by organization size, large enterprise segment is expected to hold the largest market size.  ""The solution segment to record the highest market share during the forecast period""  In the advanced distribution management system market by offering, solutions segment is expected to hold the largest market size. The break-up of the primaries is as follows:  • By Company Type: Tier 1 - 25%, Tier 2 - 35%, and Tier 3 - 40%  • By Designation: C-level - 15%, Directors - 25%, and Others - 60%  • By Region: North America -35%, Europe-25%, Asia Pacific- 30%, ROW -10%  Direct Purchase of the Global Advanced Distribution Management System Market Research Report at https://www.reportsnreports.com/purchase.aspx?name=586282  The report covers the competitive landscape and profiles major market players, including Schneider Electric (France), General Electric (US), Siemens AG (Germany), Hitachi (Japan), Oracle (US), Itron (US), Landis+GYR(Switzerland), ETAP (US), OSI(US), Minsait ACS (US), Elipse Software (Brazil), Wipro (India), Survalent Technology (Canada), Tantalus (US), Hexagon Safety and Infrastructure (US), Eaton (Ireland), Mitsubishi Electric (Japan), IBM (US), AutoGrid(US), EnergyHub(US), Opus One Solutions (Canada), PXiSE Energy Solutions (US), GridBright(US), Innowatts(US), SparkMeter(US), depsys (Switzerland), mPrest(Israel).These players have adopted several organic and inorganic growth strategies, including new product launches, partnerships and collaborations, and acquisitions, to expand their offerings and market shares in the ADMS market.",https://www.openpr.com/news/2691469/advanced-distribution-management-system-market-2022-2027,Environmental,Carbon Footprint,1.0,0.9,2022-07-27T13:03:13Z
0300f3c6-93e5-11eb-a746-fdabd18be9c6,News,"Post-Roe, civil society calls on data brokers to do no harm","Yesterday, Access Now, Amnesty International USA, and Fight for the Future sent letters to four geolocation data brokers — Amazon Web Services Data Exchange, Oracle, Near, and Mobilewalla — about their data collection practices in a post-Roe world. This means that data collected by geolocation data brokers could easily be used by law enforcement to prosecute those who seek to exercise their reproductive rights. Now that Roe v. Wade is overturned, law enforcement agencies and prosecutors in states that have criminalized abortion will likely seek to access geolocation and other data to identify people who have sought abortions. “Geolocation data brokers profit off of deeply sensitive and private information about our whereabouts, and this must stop.  “The collection and sale of our information by data brokers is the engine of surveillance capitalism,” said  Caitlin Seeley George (she/her), Campaign Director at Fight for the Future.",https://www.accessnow.org/post-roe-data-brokers/,Governance,Bad health effect on customer or immoral behavior,-1.0,0.79,2022-07-21T11:26:28Z
0300f3c6-93e5-11eb-a746-fdabd18be9c6,News,UK heatwave sparks cooling system meltdown in Google’s and Oracle’s London datacentre regions,"The record-breaking heat that blighted the UK this week caused Google’s Adam Bradshaw, commercial director at Stevenage-based colocation provider ServerChoice, said the news that Google’s and Oracle’s datacentre infrastructure had suffered in the heat goes to show how even the industry’s biggest players are not immune to the effects of extreme weather. Meanwhile, the cooling infrastructure in Oracle’s UK South (London) datacentre was also adversely affected by the high temperatures, which forced the firm to power down a subset of its infrastructure to protect against uncontrolled hardware failures, its status page confirmed. “The Google and Oracle outages as a result of overheating show that even the largest datacentre providers can fall victim to extreme weather.” Google’s London-based region Europe-West2 experienced a cooling-related failure that began at 6pm on 19 July and was resolved, according to the company’s service status page, at 4am today.",https://www.computerweekly.com/news/252522933/UK-heatwave-sparks-cooling-system-meltdown-in-Googles-and-Oracles-London-datacentre-regions,Environmental,Air Pollution,-1.0,0.98,2022-07-20T11:16:39Z
0300f3c6-93e5-11eb-a746-fdabd18be9c6,News,Digital Realty & Oracle offer access to new cloud region in France,"Digital Realty has said it will provide customers within the Interxion Paris Digital Park (IPDP) access to Oracle Cloud Infrastructure services via the new Oracle Paris Cloud Region.  “After the opening of our first cloud region in Marseille, we have selected Interxion again to help deploy our critical infrastructure and offer Oracle Cloud Infrastructure via our newest cloud region in Paris,” said Christophe Negrier, SVP EMEA South, Cloud Business and Managing Director, Oracle France.  Oracle’s second cloud region with Interxion in France extends an existing partnership, following the launch of its first cloud region in Marseille last year, and at a global level with Digital Realty.  Fabrice Coquio, SVP, Digital Realty & Managing Director, Interxion France, added, “We are very excited to welcome Oracle’s second cloud region in France to Interxion.  According to a statement from Digital Realty, the decision to open Oracle’s second cloud region in France followed growing demand for hybrid cloud services from the public sector, enterprises and SMEs.",https://datacentrereview.com/2022/07/digital-realty-oracle-offer-access-to-new-cloud-region-in-france/,Environmental,Carbon Footprint,1.0,0.96,2022-07-20T08:27:41Z
0300f3c6-93e5-11eb-a746-fdabd18be9c6,News,"Smart Thermostat Market 2022 Precise Outlook - Canto Inc., CELUM GmbH, Cognizant Technology Solutions Corp., Oracle Corporation","07-16-2022 08:16 AM CET | Advertising, Media Consulting, Marketing Research Press release from: Market Insights Reports The Smart Thermostat Market Market report is a compilation of first-hand information, qualitative and quantitative assessment by industry analysts, inputs from industry experts and industry participants across the value chain.  Analytical Tools: The Smart Thermostat Market Market Report includes the accurately studied and assessed data of the key industry players and their scope in the market by means of a number of analytical tools. The report evaluated key market features, including revenue, price, capacity, capacity utilization rate, gross, production, production rate, consumption, import/export, supply/demand, cost, market share, CAGR, and gross margin.  Key Strategic Developments: The study also includes the key strategic developments of the market, comprising R&D, new product launch, M&A, agreements, collaborations, partnerships, joint ventures, and regional growth of the leading competitors operating in the market on a global and regional scale. The report provides in-depth analysis of parent market trends, macro-economic indicators and governing factors along with market attractiveness as per segments.",https://www.openpr.com/news/2682161/smart-thermostat-market-2022-precise-outlook-canto-inc-celum,Environmental,Carbon Footprint,1.0,1.0,2022-07-16T06:27:40Z
0300f3c6-93e5-11eb-a746-fdabd18be9c6,News,How Two College Friends Launched a Company That Has Helped Save 32 Terawatt Hours of Energy and More Than $3 Billion in Energy Bills,"Alex Laskey and his college friend Dan Yates founded Opower in 2007, a company which works with utility companies to help their customers save energy and money.  The startup that Laskey and Yates would go on to launch was Opower, which shared energy efficiency recommendations to customers through the utility companies that serve them. Energy utility companies have regulated targets they have to meet for saving their customers energy and so Laskey and Yates' pitch was to build a software product that would help energy utility companies help their customers save energy — and build the customer's relationship with the utility company at the same time.  Households that get energy from a utility company that uses Opower's energy efficiency recommendations have saved more than 32 terawatt hours of energy savings and people have saved $3.3 billion off their energy bills. Households that get energy from a utility company that uses Opower's energy efficiency recommendations have saved more than 32 terawatt hours of energy savings.",https://www.nbcsandiego.com/news/business/money-report/how-two-college-friends-launched-a-company-that-has-helped-save-32-terawatt-hours-of-energy-and-more-than-3-billion-in-energy-bills/2994200/,Environmental,Carbon Footprint,1.0,0.46,2022-07-14T17:35:00Z
0300f3c6-93e5-11eb-a746-fdabd18be9c6,News,2022-06-30 | NYSE:ORCL | Press Release | Oracle Corporation,"Public and private organizations from sectors including telecommunications, financial services, and the public sector will benefit from Oracle Cloud Infrastructure's price-performance, built-in security, and disaster recovery capabilities The new Querétaro region is Oracle's 39th worldwide cloud region and will offer OCI and Oracle Fusion Cloud Applications services to help organizations in Mexico modernize their operations, manage critical data, and develop multi-cloud architectures and cloud-native applications. The new region in the state of Querétaro will give Oracle's Mexico-based customers, partners, and developers access to a wide range of cloud services with built-in security, disaster recovery, and industry-leading price-performance. The Oracle Cloud Querétaro region will provide customers throughout Mexico and Central America with access to a wide range of network partners that enable a direct and private connection through OCI FastConnect. ""The Oracle Cloud Querétaro region offers organizations a wide range of services, including access to emerging technologies, to help improve the customer experience and 1ly impact the country's ecosystem of innovation.""",https://stockhouse.com/news/press-releases/2022/06/30/oracle-becomes-first-hyperscaler-to-open-a-cloud-region-in-mexico,Environmental,Carbon Footprint,1.0,0.47,2022-07-05T13:21:50Z
0300f3c6-93e5-11eb-a746-fdabd18be9c6,News,Oracle Becomes First Hyperscaler to Open a Cloud Region in Mexico,"Public and private organizations from sectors including telecommunications, financial services, and the public sector will benefit from Oracle Cloud Infrastructure's price-performance, built-in security, and disaster recovery capabilities  The new Queretaro region is Oracle's 39 th worldwide cloud region and will offer OCI and Oracle Fusion Cloud Applications services to help organizations in Mexico modernize their operations, manage critical data, and develop multi-cloud architectures and cloud-native applications. The new region in the state of Queretaro will give Oracle's Mexico -based customers, partners, and developers access to a wide range of cloud services with built-in security, disaster recovery, and industry-leading price-performance. The Oracle Cloud Queretaro region will provide customers throughout Mexico and Central America with access to a wide range of network partners that enable a direct and private connection through OCI FastConnect. ""The Oracle Cloud Queretaro region offers organizations a wide range of services, including access to emerging technologies, to help improve the customer experience and 1ly impact the country's ecosystem of innovation.""",https://www.stockwatch.com/News/Item/U-prSF05178-U!ORCL-20220630/U/ORCL,Environmental,Carbon Footprint,1.0,0.47,2022-06-30T17:23:56Z
